Price,House_Type,Area,Bedrooms,Bathrooms,Receptions,Location,County,Central_London_Flag,Area_Classifier
600000,Flat / Apartment,593,1,1,1,Camden,London,No,small
1250000,Flat / Apartment,816,2,2,2,Westminster,London,No,small
349950,Flat / Apartment,517,1,1,1,Hackney,London,No,small
675000,New development,823,2,2,2,Wandsworth,London,No,small
1400000,Flat / Apartment,880,2,2,2,Westminster,London,No,small
1230000,New development,960,2,2,2,Tower Hamlets,London,No,small
995000,New development,872,2,2,2,Barnet,London,No,small
599995,Flat / Apartment,583,1,1,1,Islington,London,Yes,small
1395000,Flat / Apartment,940,3,3,3,Westminster,London,Yes,small
530000,New development,577,1,1,1,Wandsworth,London,No,small
710000,New development,820,2,2,2,Haringey,London,No,small
1200000,Flat / Apartment,732,3,3,3,Kensington and Chelsea,London,No,small
775000,Flat / Apartment,668,2,2,2,Kensington and Chelsea,London,No,small
800000,New development,619,1,1,1,Hammersmith and Fulham,London,No,small
1044000,New development,869,2,2,2,Wandsworth,London,No,small
772000,New development,603,1,1,1,Wandsworth,London,No,small
1123000,New development,772,2,2,2,Wandsworth,London,No,small
778000,New development,636,1,1,1,Wandsworth,London,No,small
1250000,New development,837,2,2,2,Hammersmith and Fulham,London,No,small
1150000,Flat / Apartment,915,3,3,3,Camden,London,No,small
1675000,House,2716,5,5,5,Merton,London,No,medium
1765000,House,1986,4,4,4,Wandsworth,London,No,medium
1475000,House,1548,4,4,4,Wandsworth,London,No,medium
2500000,House,2974,6,6,6,Haringey,London,No,medium
1450000,Flat / Apartment,1702,3,3,3,Richmond Upon Thames,London,No,medium
1300000,House,1101,3,3,3,Islington,London,No,medium
800000,Flat / Apartment,1177,3,3,3,Camden,London,No,medium
3500000,House,2331,4,4,4,Camden,London,No,medium
1200000,House,1494,4,4,4,Wandsworth,London,No,medium
1250000,House,1507,4,4,4,Lambeth,London,No,medium
1735000,House,2118,4,4,4,Hounslow,London,No,medium
2350000,House,2297,5,5,5,Hounslow,London,No,medium
1200000,House,1351,4,4,4,Hounslow,London,No,medium
850000,House,1177,3,3,3,Richmond Upon Thames,London,No,medium
1599950,House,1884,4,4,4,Hammersmith and Fulham,London,No,medium
925000,Flat / Apartment,1321,2,2,2,Wandsworth,London,No,medium
1850000,House,1910,5,5,5,Wandsworth,London,No,medium
2200000,House,2239,4,4,4,Lambeth,London,No,medium
1999999,Flat / Apartment,1608,3,3,3,Westminster,London,No,medium
1750000,Flat / Apartment,1232,2,2,2,Westminster,London,No,medium
1250000,New development,1307,3,3,3,Haringey,London,No,medium
3350000,Penthouse,2185,3,3,3,Kensington and Chelsea,London,No,medium
1000000,Flat / Apartment,1228,3,3,3,Wandsworth,London,No,medium
2350000,House,2511,4,4,4,Richmond Upon Thames,London,No,medium
2095000,Flat / Apartment,1528,3,3,3,Kensington and Chelsea,London,No,medium
875000,House,1132,4,4,4,Wandsworth,London,No,medium
1250000,House,2498,6,6,6,Lambeth,London,No,medium
749950,Flat / Apartment,1382,3,3,3,Wandsworth,London,No,medium
2100000,Flat / Apartment,1208,3,3,3,Westminster,London,Yes,medium
650000,New development,1023,2,2,2,Ealing,London,No,medium
1050000,House,1693,4,4,4,Thames Ditton,Surrey,No,medium
1300000,House,1890,5,5,5,Wandsworth,London,No,medium
625000,House,1348,4,4,4,Greenwich,London,No,medium
1325000,House,1375,4,4,4,Wandsworth,London,No,medium
1250000,Flat / Apartment,1068,2,2,2,Kensington and Chelsea,London,No,medium
1500000,House,1811,4,4,4,Hackney,London,No,medium
1350000,House,1603,5,5,5,Wandsworth,London,No,medium
2595000,House,2120,5,5,5,Hammersmith and Fulham,London,No,medium
1200000,House,2108,4,4,4,Surbiton,Surrey,No,medium
2300000,House,1956,3,3,3,Hammersmith and Fulham,London,No,medium
2300000,House,2083,5,5,5,Richmond Upon Thames,London,No,medium
1275000,Flat / Apartment,1185,3,3,3,Westminster,London,No,medium
4500000,House,2972,3,3,3,Kensington and Chelsea,London,No,medium
1750000,House,2125,4,4,4,Barnet,London,No,medium
2600000,House,2350,4,4,4,Camden,London,No,medium
3450000,House,2354,4,4,4,Camden,London,No,medium
2350000,House,2183,5,5,5,Wandsworth,London,No,medium
1995000,House,1841,5,5,5,Merton,London,No,medium
1000000,House,1154,4,4,4,Hackney,London,No,medium
1795000,House,2314,5,5,5,Lambeth,London,No,medium
687500,New development,1178,3,3,3,Southwark,London,No,medium
2450000,House,1483,3,3,3,Westminster,London,Yes,medium
1225000,New development,2487,5,5,5,Loughton,Essex,No,medium
1499950,House,2982,5,5,5,Surbiton,Surrey,No,medium
900000,House,1081,3,3,3,Richmond Upon Thames,London,No,medium
1250000,House,1708,5,5,5,Wandsworth,London,No,medium
1575000,Flat / Apartment,1580,3,3,3,Wandsworth,London,No,medium
1175000,House,1909,4,4,4,Wandsworth,London,No,medium
695000,House,1337,3,3,3,Loughton,Essex,No,medium
1200000,House,1771,4,4,4,Wandsworth,London,No,medium
1700000,House,2374,5,5,5,Wandsworth,London,No,medium
1000000,House,2125,2,2,2,Kensington and Chelsea,London,No,medium
2400000,Flat / Apartment,1736,4,4,4,Westminster,London,No,medium
785000,New development,1173,2,2,2,Hackney,London,No,medium
1250000,House,1298,2,2,2,Hammersmith and Fulham,London,No,medium
2300000,House,1912,3,3,3,Hammersmith and Fulham,London,No,medium
1300000,Flat / Apartment,1465,3,3,3,Ealing,London,No,medium
1750000,House,1580,4,4,4,Hammersmith and Fulham,London,No,medium
1495000,House,2300,4,4,4,Merton,London,No,medium
1855000,House,2917,5,5,5,Richmond Upon Thames,Surrey,No,medium
1625000,House,1953,4,4,4,Wandsworth,London,No,medium
1395000,House,1902,5,5,5,Wandsworth,London,No,medium
1385000,Flat / Apartment,2056,3,3,3,Wandsworth,London,No,medium
3695000,House,2316,4,4,4,Westminster,London,No,medium
3100000,Flat / Apartment,2470,4,4,4,Hammersmith and Fulham,London,No,medium
925000,Flat / Apartment,1012,3,3,3,Islington,London,No,medium
2400000,House,2202,5,5,5,Camden,London,No,medium
2300000,House,2785,5,5,5,Hammersmith and Fulham,London,No,medium
1200000,House,1270,3,3,3,Wandsworth,London,No,medium
1500000,House,1934,5,5,5,Wandsworth,London,No,medium
2250000,House,2605,5,5,5,Lambeth,London,No,medium
1500000,House,2047,4,4,4,Wandsworth,London,No,medium
2150000,House,2850,5,5,5,Wandsworth,London,No,medium
1595000,House,2555,6,6,6,Wandsworth,London,No,medium
1565000,House,2088,5,5,5,Wandsworth,London,No,medium
1500000,House,2173,5,5,5,Wandsworth,London,No,medium
1395000,Penthouse,1230,2,2,2,Islington,London,Yes,medium
2800000,House,2734,6,6,6,Hounslow,London,No,medium
2750000,Flat / Apartment,1839,4,4,4,Kensington and Chelsea,London,No,medium
2750000,House,2675,4,4,4,Wandsworth,London,No,medium
2325000,New development,2392,4,4,4,Wandsworth,London,No,medium
3150000,Flat / Apartment,1755,4,4,4,Kensington and Chelsea,London,No,medium
1150000,House,2357,4,4,4,Esher,Surrey,No,medium
1250000,House,2475,6,6,6,Wandsworth,London,No,medium
1150000,House,1703,4,4,4,Wandsworth,London,No,medium
1295000,House,1356,4,4,4,Hounslow,London,No,medium
765000,Flat / Apartment,1362,3,3,3,Hammersmith and Fulham,London,No,medium
1100000,House,1420,3,3,3,Richmond Upon Thames,London,No,medium
2350000,House,2153,4,4,4,Richmond Upon Thames,London,No,medium
965000,House,1222,4,4,4,Wandsworth,London,No,medium
800000,New development,1119,2,2,2,Hackney,London,No,medium
1050000,House,2375,5,5,5,Walton-on-Thames,Surrey,No,medium
1399950,House,1748,4,4,4,Hackney,London,No,medium
1825000,House,2500,5,5,5,Richmond Upon Thames,London,No,medium
1850000,House,2516,5,5,5,Lambeth,London,No,medium
2290000,Flat / Apartment,1604,2,2,2,Westminster,London,No,medium
940000,House,1074,3,3,3,Hackney,London,No,medium
1275000,House,1779,4,4,4,Richmond Upon Thames,London,No,medium
1325000,House,1541,4,4,4,Richmond Upon Thames,London,No,medium
850000,House,1687,4,4,4,Hertfordshire,London,No,medium
1695000,House,1944,5,5,5,Islington,London,No,medium
4650000,House,2865,4,4,4,Westminster,London,No,medium
1100000,Flat / Apartment,1056,3,3,3,Hackney,London,No,medium
2650000,Flat / Apartment,1811,3,3,3,Hammersmith and Fulham,London,No,medium
1575000,House,2550,5,5,5,Lambeth,London,No,medium
1650000,Flat / Apartment,1099,2,2,2,Westminster,London,No,medium
2700000,House,1791,3,3,3,Kensington and Chelsea,London,No,medium
1400000,House,1799,4,4,4,Wandsworth,London,No,medium
2050000,House,1293,3,3,3,Westminster,London,No,medium
1000000,Flat / Apartment,1777,3,3,3,Wandsworth,London,No,medium
1850000,New development,1328,3,3,3,Westminster,London,No,medium
1395000,House,1068,1,1,1,Hounslow,London,No,medium
2000000,House,2525,4,4,4,Richmond Upon Thames,London,No,medium
1350000,House,1328,3,3,3,Hammersmith and Fulham,London,No,medium
2100000,House,2191,4,4,4,Wandsworth,London,No,medium
1850000,House,1892,4,4,4,Richmond Upon Thames,London,No,medium
1500000,Flat / Apartment,1132,3,3,3,Wandsworth,London,No,medium
3625000,House,2190,4,4,4,Camden,London,No,medium
1500000,Flat / Apartment,1274,2,2,2,Southwark,London,No,medium
1725000,House,2931,5,5,5,Wandsworth,London,No,medium
1395000,House,1510,3,3,3,Islington,London,No,medium
1795000,House,2067,4,4,4,Wandsworth,London,No,medium
600000,Flat / Apartment,1160,2,2,2,Northwood,Middlesex,No,medium
1500000,House,1997,4,4,4,Ealing,London,No,medium
1600000,House,2149,4,4,4,Wandsworth,London,No,medium
1325000,Flat / Apartment,1195,3,3,3,Westminster,London,No,medium
1395000,House,1587,3,3,3,Camden,London,No,medium
825000,House,2094,4,4,4,Thames Ditton,Surrey,No,medium
1500000,Flat / Apartment,2550,3,3,3,Tower Hamlets,London,No,medium
1500000,Flat / Apartment,1244,3,3,3,Kensington and Chelsea,London,No,medium
1000000,New development,1501,3,3,3,Northwood,Middlesex,No,medium
1350000,House,1604,4,4,4,Wandsworth,London,No,medium
1250000,Flat / Apartment,1201,2,2,2,Hammersmith and Fulham,London,No,medium
1800000,Flat / Apartment,1453,3,3,3,Wandsworth,London,No,medium
1495000,New development,1781,4,4,4,Haringey,London,No,medium
1050000,Flat / Apartment,1831,3,3,3,Merton,London,No,medium
1850000,House,2503,5,5,5,Merton,London,No,medium
730000,Flat / Apartment,1061,3,3,3,Islington,London,No,medium
2100000,House,2438,5,5,5,Richmond Upon Thames,London,No,medium
2250000,House,2600,5,5,5,Richmond Upon Thames,London,No,medium
1695000,House,1867,5,5,5,Wandsworth,London,No,medium
1375000,House,1884,4,4,4,Merton,London,No,medium
1400000,House,2138,5,5,5,Wandsworth,London,No,medium
2995000,Penthouse,1845,3,3,3,Camden,London,Yes,medium
1000000,House,1758,4,4,4,Ealing,London,No,medium
650000,House,1783,3,3,3,Coulsdon,Surrey,No,medium
1795000,House,1902,3,3,3,Wandsworth,London,No,medium
1750000,Flat / Apartment,1002,3,3,3,Kensington and Chelsea,London,No,medium
2050000,House,2275,5,5,5,Wandsworth,London,No,medium
1150000,Flat / Apartment,1371,3,3,3,Wandsworth,London,No,medium
995000,House,2446,5,5,5,Kensington and Chelsea,London,No,medium
1900000,House,1703,5,5,5,Islington,London,No,medium
1500000,New development,1273,3,3,3,Hackney,London,No,medium
1395000,House,2006,5,5,5,Lambeth,London,No,medium
1600000,House,1854,4,4,4,Richmond Upon Thames,London,No,medium
975000,House,1126,3,3,3,Wandsworth,London,No,medium
1699999,House,2119,5,5,5,Wandsworth,London,No,medium
950000,Flat / Apartment,1294,4,4,4,Wandsworth,London,No,medium
2150000,House,1582,3,3,3,Westminster,London,No,medium
2950000,Penthouse,1840,2,2,2,Westminster,London,No,medium
1500000,House,1115,3,3,3,Hammersmith and Fulham,London,No,medium
950000,House,1700,4,4,4,Lambeth,London,No,medium
1575000,House,1983,4,4,4,Richmond Upon Thames,London,No,medium
3250000,House,2210,3,3,3,Wandsworth,London,No,medium
775000,Bungalow,1459,4,4,4,Pinner,Middlesex,No,medium
1775000,House,2153,5,5,5,Wandsworth,London,No,medium
3250000,House,2543,5,5,5,Camden,London,No,medium
600000,Flat / Apartment,1024,1,1,1,Wandsworth,London,No,medium
1450000,House,1984,5,5,5,Wandsworth,London,No,medium
865000,House,1292,3,3,3,Hillingdon,London,No,medium
2850000,House,2857,5,5,5,Islington,London,No,medium
1150000,Flat / Apartment,1074,3,3,3,Islington,London,No,medium
575000,Penthouse,1029,3,3,3,Esher,Surrey,No,medium
750000,House,1510,3,3,3,Thames Ditton,Surrey,No,medium
1299000,New development,1903,4,4,4,East Molesey,Surrey,No,medium
1900000,House,2358,4,4,4,Richmond Upon Thames,London,No,medium
1295000,House,1813,4,4,4,Richmond Upon Thames,London,No,medium
1280000,Flat / Apartment,1169,2,2,2,Tower Hamlets,London,No,medium
1425000,House,2028,4,4,4,Hounslow,London,No,medium
1795000,House,1720,4,4,4,Richmond Upon Thames,London,No,medium
1125000,House,1423,4,4,4,Wandsworth,London,No,medium
945000,Flat / Apartment,1001,2,2,2,Wandsworth,London,No,medium
3150000,House,2809,5,5,5,Wandsworth,London,No,medium
1275000,House,1420,4,4,4,Hounslow,London,No,medium
3750000,House,2428,3,3,3,Kensington and Chelsea,London,No,medium
1695000,House,2096,4,4,4,Wandsworth,London,No,medium
1050000,House,2254,5,5,5,Loughton,Essex,No,medium
1200000,Flat / Apartment,1155,3,3,3,Richmond Upon Thames,London,No,medium
1100000,House,1607,4,4,4,Hackney,London,No,medium
2450000,House,2313,4,4,4,Hammersmith and Fulham,London,No,medium
2350000,House,1519,4,4,4,Westminster,London,No,medium
1999995,House,1935,5,5,5,Tower Hamlets,London,No,medium
2250000,House,1299,3,3,3,Kensington and Chelsea,London,No,medium
850000,Flat / Apartment,1339,3,3,3,Wandsworth,London,No,medium
950000,House,1857,4,4,4,Woodford Green,Essex,No,medium
799999,House,1507,4,4,4,Epping,Essex,No,medium
2250000,Penthouse,1765,2,2,2,Westminster,London,No,medium
2500000,Flat / Apartment,1752,3,3,3,Kensington and Chelsea,London,No,medium
1285000,House,1476,3,3,3,Richmond,Surrey,No,medium
1795000,House,1824,5,5,5,Camden,London,No,medium
2350000,Flat / Apartment,2577,3,3,3,Hackney,London,No,medium
2500000,Flat / Apartment,1498,2,2,2,Kensington and Chelsea,London,No,medium
649950,House,1378,4,4,4,Walton-on-Thames,Surrey,No,medium
795000,Flat / Apartment,1536,3,3,3,Merton,London,No,medium
1775000,House,2336,5,5,5,Merton,London,No,medium
1295000,House,2371,5,5,5,Walton-on-Thames,Surrey,No,medium
975000,House,1201,3,3,3,Richmond,Surrey,No,medium
2600000,Flat / Apartment,1779,3,3,3,Westminster,London,No,medium
700000,House,1441,4,4,4,Woodford Green,Essex,No,medium
1500000,House,1666,3,3,3,Islington,London,No,medium
1350000,House,1629,4,4,4,Islington,London,No,medium
900000,Flat / Apartment,1069,2,2,2,Hackney,London,No,medium
2750000,House,2500,5,5,5,Islington,London,No,medium
2895000,House,2730,5,5,5,Hammersmith and Fulham,London,No,medium
2250000,House,2949,6,6,6,Hammersmith and Fulham,London,No,medium
1125000,House,2495,5,5,5,Esher,Surrey,No,medium
2020000,New development,1262,3,3,3,Hammersmith and Fulham,London,No,medium
975000,House,1308,4,4,4,Wandsworth,London,No,medium
1595000,House,2790,6,6,6,Wandsworth,London,No,medium
2400000,House,2411,4,4,4,Haringey,London,No,medium
1200000,House,1934,4,4,4,Wandsworth,London,No,medium
2375000,House,2153,3,3,3,Islington,London,No,medium
1885000,Flat / Apartment,1675,4,4,4,Wandsworth,London,No,medium
1200000,House,1378,3,3,3,Wandsworth,London,No,medium
1200000,House,1751,4,4,4,Wandsworth,London,No,medium
1600000,House,2330,5,5,5,Wandsworth,London,No,medium
799000,House,1214,3,3,3,Wandsworth,London,No,medium
3950000,House,2547,4,4,4,Westminster,London,No,medium
2250000,House,1857,4,4,4,Hackney,London,No,medium
2150000,Flat / Apartment,2074,4,4,4,Camden,London,No,medium
1500000,House,1645,3,3,3,Hammersmith and Fulham,London,No,medium
1575000,House,2115,4,4,4,Wandsworth,London,No,medium
1500000,House,2242,5,5,5,Wandsworth,London,No,medium
2250000,House,2937,6,6,6,Richmond Upon Thames,London,No,medium
900000,Flat / Apartment,1218,3,3,3,Wandsworth,London,No,medium
1990000,Flat / Apartment,1560,2,2,2,Westminster,London,No,medium
1195000,House,1464,3,3,3,Merton,London,No,medium
1150000,House,1541,4,4,4,Hackney,London,No,medium
850000,Flat / Apartment,1456,2,2,2,Wandsworth,London,No,medium
879000,New development,1004,2,2,2,Wandsworth,London,No,medium
1295000,House,1875,5,5,5,Wandsworth,London,No,medium
1800000,House,1919,3,3,3,Islington,London,No,medium
899950,Flat / Apartment,1143,2,2,2,Camden,London,No,medium
1999950,New development,1848,3,3,3,Hammersmith and Fulham,London,No,medium
1595000,Flat / Apartment,1170,2,2,2,Kensington and Chelsea,London,No,medium
3410000,Penthouse,2852,4,4,4,Wandsworth,London,No,medium
2850000,House,1724,3,3,3,Kensington and Chelsea,London,No,medium
1895000,Flat / Apartment,1474,3,3,3,Kensington and Chelsea,London,No,medium
1650000,House,1756,4,4,4,Hammersmith and Fulham,London,No,medium
1225000,House,1806,4,4,4,Hammersmith and Fulham,London,No,medium
1100000,House,2145,5,5,5,Hammersmith and Fulham,London,No,medium
1500000,House,2583,5,5,5,Wandsworth,London,No,medium
1150000,House,1822,5,5,5,Wandsworth,London,No,medium
1250000,Flat / Apartment,1036,2,2,2,Westminster,London,No,medium
1895000,House,2564,5,5,5,Richmond,Surrey,No,medium
895000,New development,1033,3,3,3,Islington,London,No,medium
2300000,House,2124,4,4,4,Hammersmith and Fulham,London,No,medium
785000,New development,1474,3,3,3,Esher,Surrey,No,medium
985000,Flat / Apartment,1140,2,2,2,Westminster,London,No,medium
995000,House,1993,5,5,5,Wandsworth,London,No,medium
3750000,House,2396,4,4,4,Westminster,London,No,medium
1250000,Penthouse,1209,2,2,2,Hammersmith and Fulham,London,No,medium
1100000,New development,1629,3,3,3,East Molesey,Surrey,No,medium
800000,House,1080,3,3,3,Ealing,London,No,medium
1850000,House,1735,4,4,4,Richmond Upon Thames,London,No,medium
1500000,House,1108,3,3,3,Richmond Upon Thames,London,No,medium
1695000,House,2147,5,5,5,Hammersmith and Fulham,London,No,medium
1985000,Flat / Apartment,1492,3,3,3,Wandsworth,London,No,medium
1100000,Flat / Apartment,1125,2,2,2,Westminster,London,No,medium
995000,House,1706,5,5,5,Buckhurst Hill,Essex,No,medium
